Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S89764927,Canada Goose,Branta canadensis,303,2,US-NC,Durham,L15272651,"MBBS, Durham, 8-15",36.018845,-78.805619,2021-06-06,06:31 AM,eBird - Stationary Count,3,1,,,1,,,"v=4;h=B,M"
S89764923,Canada Goose,Branta canadensis,303,26,US-NC,Durham,L15272698,"MBBS, Durham, 8-19",36.046454,-78.808834,2021-06-06,06:50 AM,eBird - Stationary Count,3,1,,,1,,,"h=B,W,M"
S117821466,Canada Goose,Branta canadensis,303,16,US-NC,Durham,L15272698,"MBBS, Durham, 8-19",36.046454,-78.808834,2022-06-19,06:43 AM,eBird - Stationary Count,3,1,,,1,,,v=0
S90266024,Canada Goose,Branta canadensis,303,1,US-NC,Durham,L15396335,"MBBS, Durham, Route 4-2",36.09265,-78.90081,2021-06-16,05:32 AM,eBird - Stationary Count,3,1,,,1,,,"vehicles=3; habitat=OWM,BM"
S111036080,Canada Goose,Branta canadensis,303,2,US-NC,Durham,L11473518,"MBBS, Durham, Route 6-12",35.9300092,-78.8853173,2022-05-22,06:27 AM,eBird - Stationary Count,3,1,,,2,,,Vehicles=11
S69216200,Canada Goose,Branta canadensis,303,4,US-NC,Durham,L11473614,"MBBS, Durham, Route 6-16",35.9574454,-78.9087501,2020-05-17,07:06 AM,eBird - Stationary Count,3,1,,,2,,,"v=6; h=B,BH"
S88865149,Canada Goose,Branta canadensis,303,1,US-NC,Durham,L11472705,"MBBS, Durham, Route 6-2",35.8744067,-78.8366567,2021-05-23,05:41 AM,eBird - Stationary Count,3,1,,,2,,,V=3
S69216223,Canada Goose,Branta canadensis,303,2,US-NC,Durham,L11473403,"MBBS, Durham, Route 6-7",35.9021586,-78.8538769,2020-05-17,06:16 AM,eBird - Stationary Count,3,1,,,2,,,"v=4; h=BP,BOW"
S111036085,Canada Goose,Branta canadensis,303,2,US-NC,Durham,L11473403,"MBBS, Durham, Route 6-7",35.9021586,-78.8538769,2022-05-22,06:00 AM,eBird - Stationary Count,3,1,,,2,,,Vehicles=4
S8323161,Canada Goose,Branta canadensis,303,6,US-NC,Durham,L1171673,"MBBS, NC, Durham Co, Route 01, South Lowell Rd NE",36.14025,-78.95265,2010-05-09,05:30 AM,eBird - Traveling Count,180,1,16.093,,1,,,"observer=Judy Murray; weather=47F, partly cloudy, light breeze; vehicles=3"
S10916836,Canada Goose,Branta canadensis,303,8,US-NC,Durham,L1171673,"MBBS, NC, Durham Co, Route 01, South Lowell Rd NE",36.14025,-78.95265,2012-05-27,05:30 AM,eBird - Traveling Count,155,1,16.093,,1,,,"observer&#61;Judy Murray; weather&#61;cloudy, no wind, 61F; vehicles&#61;3; notes&#61;habitat no change, bridge over Flat River on NC State forestry land still out at stop 12, two Bobwhites calling at stop 15."
S14470205,Canada Goose,Branta canadensis,303,25,US-NC,Durham,L1171673,"MBBS, NC, Durham Co, Route 01, South Lowell Rd NE",36.14025,-78.95265,2013-06-16,05:30 AM,eBird - Traveling Count,135,1,16.093,,1,,,"observers&#61;judy murray; weather&#61;clear, no breeze, 64F; vehicles&#61;10; notes&#61;bridge over flat river still out in nc state property."
S23763828,Canada Goose,Branta canadensis,303,5,US-NC,Durham,L1171673,"MBBS, NC, Durham Co, Route 01, South Lowell Rd NE",36.14025,-78.95265,2015-05-24,05:30 AM,eBird - Traveling Count,210,1,16.093,,3,,,"observers&#61;Robin Moran, Judy Murray; others&#61;Julie Huff-Jerome; weather&#61;70F, partly cloudy, calm; vehicles&#61;13; habitat@16R&#61;B; notes&#61;at stop 10 Horned Lark in new soybean field, new bird for Robin-so excited, while watching the lark Grasshopper Sparrow singing in field behind us, good looks there also."
S57561031,Canada Goose,Branta canadensis,303,1,US-NC,Durham,L1171673,"MBBS, NC, Durham Co, Route 01, South Lowell Rd NE",36.14025,-78.95265,2019-05-26,05:36 AM,eBird - Traveling Count,225,1,16.093,,2,,,clear/no wind/73 degrees
S70173514,Canada Goose,Branta canadensis,303,1,US-NC,Durham,L1171673,"MBBS, NC, Durham Co, Route 01, South Lowell Rd NE",36.14025,-78.95265,2019-05-26,05:36 AM,eBird - Traveling Count,225,1,16.093,,2,,,"observers=robin moran and jennifer maher;  weather=73 F, clear, no wind; vehicles=23; habitat=unchanged"
